pgh123,杜甫,23,300,6,.09,108,20494,28
pgh123,廉颇,24,300,9,.14,67,11601,25
pgh123,庄周,25,52,8,.02,47,7865,23
pgh123,李元芳,26,300,4,.06,94,18042,24
pgh123,鲁班,27,51,8,.02,41,6767,26
pgh123,孙武,28,300,12,.18,109,19549,28
pgh123,张良,29,51,8,.02,39,6390,24
pgh123,姜子牙,30,51,8,.02,34,5270,27
pgh123,关羽,33,350,298,5.30,315,3436,596
pgh123,张飞,34,350,283,5.03,321,7663,294
pgh123,赵云,35,350,261,4.78,304,8630,273
pgh123,马超,36,400,1092,22.39,1123,6309,1170
pgh123,黄忠,37,350,180,3.20,214,6892,194
pgh123,诸葛亮,38,400,343,7.19,344,395,858
pgh123,庞统,39,350,321,5.69,321,79,339
pgh123,周瑜,40,350,330,5.85,330,111,346
pgh123,郭嘉,41,350,458,8.12,461,648,479
pgh123,韦小宝,44,350,107,1.89,109,514,667
pgh123,马云騄,55,400,291,5.87,296,1132,372
pgh123,张星彩,58,350,110,1.94,146,7283,783
pgh1234,零零发,1,300,104,1.57,181,15419,112
pgh1234,鳌拜,2,300,48,.72,163,23019,58
pgh1234,和珅,3,59,4,.01,64,12195,13
pgh1234,郑板桥,4,50,4,.01,56,10560,20
pgh1234,喜来乐,5,50,4,.01,48,8845,18
pgh1234,苏乞儿,6,300,13,.20,102,17919,23
pgh1234,李卫,7,10,4,.00,16,2510,15
pgh1234,刘伯温,8,300,36,.54,85,9873,63
pgh1234,林则徐,9,59,5,.01,60,11010,21
pgh1234,方世玉,10,300,10,.15,78,13780,23
pgh1234,多尔衮,11,300,25,.38,104,15877,36
pgh1234,左宗棠,12,300,10,.15,108,19723,26
pgh1234,张之洞,13,300,14,.21,82,13782,31
pgh1234,蒲松龄,14,100,4,.02,43,7935,29
pgh1234,李鸿章,15,50,4,.01,49,9135,21
pgh1234,李寻欢,16,300,47,.71,120,14743,58
pgh1234,索尼,17,59,4,.01,47,8720,17
pgh1234,胡雪岩,18,59,4,.01,61,11465,19
pgh1234,曹雪芹,19,59,4,.01,44,8190,17
pgh1234,海大富,20,300,16,.24,86,14020,36
pgh1234,华佗,21,80,4,.02,41,7480,25
pgh1234,墨子,22,59,4,.01,30,5300,20
pgh1234,杜甫,23,300,6,.09,98,18410,22
pgh1234,廉颇,24,300,9,.14,59,10000,19
pgh1234,庄周,25,51,4,.01,52,9670,19
pgh1234,李元芳,26,300,4,.06,69,13149,21
pgh1234,鲁班,27,51,4,.01,39,7130,19
pgh1234,孙武,28,300,12,.18,87,15148,22
pgh1234,张良,29,51,4,.01,33,5870,20
pgh1234,姜子牙,30,51,4,.01,38,6865,20
pgh1234,关羽,33,350,310,5.51,312,548,603
pgh1234,张飞,34,350,117,2.08,120,789,128
pgh1234,赵云,35,350,113,2.14,115,480,122
pgh1234,马超,36,400,1048,21.51,1092,8973,1057
pgh1234,黄忠,37,350,77,1.37,80,627,86
pgh1234,诸葛亮,38,350,351,6.41,355,925,748
pgh1234,庞统,39,350,322,5.70,322,186,335
pgh1234,周瑜,40,350,374,6.63,375,245,386
pgh1234,郭嘉,41,350,356,6.32,360,840,371
pgh1234,韦小宝,44,350,80,1.41,81,211,586
pgh1234,马云騄,55,400,369,7.44,369,196,444
pgh1234,张星彩,58,350,153,2.70,187,6971,855
pgh12345,零零发,1,350,126,2.22,151,5065,138
pgh12345,鳌拜,2,300,34,.51,104,14187,48
pgh12345,和珅,3,50,5,.01,33,5650,18
pgh12345,郑板桥,4,50,6,.02,17,2270,23
pgh12345,喜来乐,5,50,6,.02,29,4700,23
pgh12345,苏乞儿,6,300,46,.69,127,16370,59
pgh12345,李卫,7,150,19,.14,57,7638,34
pgh12345,刘伯温,8,300,36,.54,70,6826,52
pgh12345,林则徐,9,10,5,.00,38,6735,24
pgh12345,方世玉,10,300,20,.30,83,12684,36
pgh12345,多尔衮,11,300,10,.15,92,16482,26
pgh12345,左宗棠,12,300,5,.08,68,12621,21
pgh12345,张之洞,13,300,14,.21,74,12006,33
pgh12345,蒲松龄,14,100,5,.03,43,7782,37
pgh12345,李鸿章,15,59,5,.01,54,9855,23
pgh12345,李寻欢,16,300,19,.29,85,13363,31
pgh12345,索尼,17,50,5,.01,31,5385,20
pgh12345,胡雪岩,18,50,5,.01,43,7730,20
pgh12345,曹雪芹,19,50,5,.01,34,5990,20
pgh12345,海大富,20,300,21,.32,81,12081,38
pgh12345,华佗,21,100,5,.03,21,3301,29
pgh12345,墨子,22,50,5,.01,50,9154,21
pgh12345,杜甫,23,300,6,.09,88,16593,23
pgh12345,廉颇,24,300,9,.14,55,9333,20
pgh12345,庄周,25,51,5,.01,43,7650,20
pgh12345,李元芳,26,300,4,.06,44,8078,22
pgh12345,鲁班,27,51,5,.01,29,4950,20
pgh12345,孙武,28,300,78,1.18,131,10784,89
pgh12345,张良,29,51,5,.01,27,4440,21
pgh12345,姜子牙,30,51,5,.01,37,6405,21
pgh12345,关羽,33,350,290,5.15,310,4023,469
pgh12345,张飞,34,350,306,5.44,335,5985,317
pgh12345,赵云,35,350,105,2.01,132,5486,114
pgh12345,马超,36,400,773,15.87,780,1587,784
pgh12345,黄忠,37,350,322,5.72,352,6157,333
pgh12345,诸葛亮,38,350,307,5.62,335,5646,764
pgh12345,庞统,39,350,323,5.72,344,4343,339
pgh12345,周瑜,40,350,313,5.54,344,6347,329
pgh12345,郭嘉,41,350,329,5.85,354,5144,346
pgh12345,韦小宝,44,350,59,1.04,95,7349,602
pgh12345,马云騄,55,400,372,7.50,399,5564,449
pgh12345,张星彩,58,350,305,5.38,342,7462,1038
pgh123456,零零发,1,350,120,2.11,140,4166,132
pgh123456,鳌拜,2,300,40,.60,99,11858,54
pgh123456,和珅,3,51,6,.02,32,5282,19
pgh123456,郑板桥,4,50,7,.02,35,5705,24
pgh123456,喜来乐,5,50,6,.02,29,4642,23
pgh123456,苏乞儿,6,300,67,1.01,104,7478,80
pgh123456,李卫,7,100,6,.03,59,10652,21
pgh123456,刘伯温,8,300,24,.36,79,11055,40
pgh123456,林则徐,9,50,6,.02,24,3605,25
pgh123456,方世玉,10,300,60,.91,78,3728,76
pgh123456,多尔衮,11,300,80,1.21,115,7035,96
pgh123456,左宗棠,12,300,60,.91,92,6531,76
pgh123456,张之洞,13,300,14,.21,65,10283,33
pgh123456,蒲松龄,14,100,8,.04,37,5959,36
pgh123456,李鸿章,15,50,7,.02,44,7475,25
